,source,target,total,count,source_num,target_num
5194,colorado school of mines; khalifa university,colorado school of mines; los alamos national laboratory,colorado school of mines; khalifa university colorado school of mines; los alamos national laboratory,1,795,196
5397,tno petroleum geosciences; baker hughes,tno sustainable geo-energy,tno petroleum geosciences; baker hughes tno sustainable geo-energy,1,816,660
5352,pogc co.,university of waterloo,pogc co. university of waterloo,1,589,304
5384,sintef petroleum research,itasca consultants ab,sintef petroleum research itasca consultants ab,1,721,139
5387,itasca consultants ab,sintef petroleum research,itasca consultants ab sintef petroleum research,1,139,721
5392,tno petroleum geosciences,tno sustainable geo-energy,tno petroleum geosciences tno sustainable geo-energy,1,330,660
5393,tno petroleum geosciences,tno petroleum geosciences; baker hughes,tno petroleum geosciences tno petroleum geosciences; baker hughes,1,330,816
5394,tno sustainable geo-energy,tno petroleum geosciences,tno sustainable geo-energy tno petroleum geosciences,1,660,330
5395,tno sustainable geo-energy,tno petroleum geosciences; baker hughes,tno sustainable geo-energy tno petroleum geosciences; baker hughes,1,660,816
5396,tno petroleum geosciences; baker hughes,tno petroleum geosciences,tno petroleum geosciences; baker hughes tno petroleum geosciences,1,816,330
5404,university of neuchatel,university of waterloo,university of neuchatel university of waterloo,1,17,304
6021,sintef petroleum research,norwegian university of science and technology; sintef petroleum research,sintef petroleum research norwegian university of science and technology; sintef petroleum research,1,721,284
5407,university of waterloo,university of neuchatel,university of waterloo university of neuchatel,1,304,17
5412,the pennsylvania state university,northeastern university,the pennsylvania state university northeastern university,1,48,564
5413,the pennsylvania state university,university of western australia,the pennsylvania state university university of western australia,1,48,820
5416,northeastern university,the pennsylvania state university,northeastern university the pennsylvania state university,1,564,48
5417,northeastern university,university of western australia,northeastern university university of western australia,1,564,820
5420,university of western australia,the pennsylvania state university,university of western australia the pennsylvania state university,1,820,48
5421,university of western australia,northeastern university,university of western australia northeastern university,1,820,564
5441,schlumberger doll research,schlumberger dhahran carbonate research,schlumberger doll research schlumberger dhahran carbonate research,1,332,677
5351,pogc co.,university of tehran,pogc co. university of tehran,1,589,831
5350,pogc co.,university of tehran; mapsa co.,pogc co. university of tehran; mapsa co.,1,589,539
5346,university of waterloo,pogc co.,university of waterloo pogc co.,1,304,589
5345,university of waterloo,university of tehran,university of waterloo university of tehran,1,304,831
5248,yale university,university of texas,yale university university of texas,1,293,535
5249,university of texas,yale university,university of texas yale university,1,535,293
5302,laboratoire de geologie,schlumberger research center,laboratoire de geologie schlumberger research center,1,424,648
5303,schlumberger research center,laboratoire de geologie,schlumberger research center laboratoire de geologie,1,648,424
5326,southeast university,tongji university,southeast university tongji university,1,574,104
5327,southeast university,university of arizona,southeast university university of arizona,1,574,175
5328,tongji university,southeast university,tongji university southeast university,1,104,574
5329,tongji university,university of arizona,tongji university university of arizona,1,104,175
5330,university of arizona,southeast university,university of arizona southeast university,1,175,574
5331,university of arizona,tongji university,university of arizona tongji university,1,175,104
5332,university of tehran; mapsa co.,university of tehran,university of tehran; mapsa co. university of tehran,1,539,831
5333,university of tehran; mapsa co.,university of waterloo,university of tehran; mapsa co. university of waterloo,1,539,304
5334,university of tehran; mapsa co.,pogc co.,university of tehran; mapsa co. pogc co.,1,539,589
5338,university of tehran,university of tehran; mapsa co.,university of tehran university of tehran; mapsa co.,1,831,539
5339,university of tehran,university of waterloo,university of tehran university of waterloo,1,831,304
5340,university of tehran,pogc co.,university of tehran pogc co.,1,831,589
5344,university of waterloo,university of tehran; mapsa co.,university of waterloo university of tehran; mapsa co.,1,304,539
5447,schlumberger dhahran carbonate research,schlumberger doll research,schlumberger dhahran carbonate research schlumberger doll research,1,677,332
5494,cornell university,u.s. geological survey,cornell university u.s. geological survey,1,592,840
5495,u.s. geological survey,cornell university,u.s. geological survey cornell university,1,840,592
5704,universite de liege; university of minnesota,university of minnesota,universite de liege; university of minnesota university of minnesota,1,257,565
5774,sandia national laboratories,institut fur gebirgsmechanik (ifg),sandia national laboratories institut fur gebirgsmechanik (ifg),1,157,715
5775,institut fur gebirgsmechanik (ifg),sandia national laboratories,institut fur gebirgsmechanik (ifg) sandia national laboratories,1,715,157
5871,university of leeds,university of oxford,university of leeds university of oxford,1,842,705
5874,university of oxford,university of leeds,university of oxford university of leeds,1,705,842
5892,the university of texas at austin,louisiana state university,the university of texas at austin louisiana state university,1,21,413
5893,louisiana state university,the university of texas at austin,louisiana state university the university of texas at austin,1,413,21
5964,aecom,louisiana state university,aecom louisiana state university,1,89,413
5965,aecom,west virginia university,aecom west virginia university,1,89,563
5966,louisiana state university,aecom,louisiana state university aecom,1,413,89
5967,louisiana state university,west virginia university,louisiana state university west virginia university,1,413,563
5968,west virginia university,aecom,west virginia university aecom,1,563,89
5969,west virginia university,louisiana state university,west virginia university louisiana state university,1,563,413
5973,bblink&modecom- genesis institute,fluminense federal university (uff),bblink&modecom- genesis institute fluminense federal university (uff),1,407,702
5980,fluminense federal university (uff),bblink&modecom- genesis institute,fluminense federal university (uff) bblink&modecom- genesis institute,1,702,407
