,source,target,total,count,source_num,target_num
18021,huang hai,jiang shu,huang hai jiang shu,1,286,276
18022,deo milind,zhou jing,deo milind zhou jing,1,2877,719
18023,deo milind,huang hai,deo milind huang hai,1,2877,286
18024,deo milind,jiang shu,deo milind jiang shu,1,2877,276
18025,jiang shu,zhou jing,jiang shu zhou jing,1,276,719
18026,jiang shu,huang hai,jiang shu huang hai,1,276,286
18027,jiang shu,deo milind,jiang shu deo milind,1,276,2877
18036,cadwallader stephan,lowrey terry,cadwallader stephan lowrey terry,1,1783,437
18037,cadwallader stephan,miller raymond,cadwallader stephan miller raymond,1,1783,8
18038,cadwallader stephan,hadden joram,cadwallader stephan hadden joram,1,1783,1501
18039,cadwallader stephan,swanson john,cadwallader stephan swanson john,1,1783,316
18048,wampler jeff,lowrey terry,wampler jeff lowrey terry,1,1662,437
18049,wampler jeff,miller raymond,wampler jeff miller raymond,1,1662,8
18050,wampler jeff,hadden joram,wampler jeff hadden joram,1,1662,1501
18051,wampler jeff,swanson john,wampler jeff swanson john,1,1662,316
18060,sun tie,lowrey terry,sun tie lowrey terry,1,2407,437
18061,sun tie,miller raymond,sun tie miller raymond,1,2407,8
18062,sun tie,hadden joram,sun tie hadden joram,1,2407,1501
18063,sun tie,swanson john,sun tie swanson john,1,2407,316
18072,sebastian herb,lowrey terry,sebastian herb lowrey terry,1,2101,437
18073,sebastian herb,miller raymond,sebastian herb miller raymond,1,2101,8
18145,lowrey terry,miller raymond,lowrey terry miller raymond,1,437,8
18147,lowrey terry,swanson john,lowrey terry swanson john,1,437,316
18013,forrest james,epps david,forrest james epps david,1,2068,3279
18178,swanson john,patel hemali,swanson john patel hemali,1,316,510
18180,swanson john,spain david,swanson john spain david,1,316,3072
18181,swanson john,lowrey terry,swanson john lowrey terry,1,316,437
18182,swanson john,miller raymond,swanson john miller raymond,1,316,8
18183,swanson john,hadden joram,swanson john hadden joram,1,316,1501
18184,baihly j. d.,malpani r.,baihly j. d. malpani r.,1,1297,1027
18185,baihly j. d.,altman r.,baihly j. d. altman r.,1,1297,734
18186,baihly j. d.,lindsay g.,baihly j. d. lindsay g.,1,1297,1420
18187,baihly j. d.,clayton r.,baihly j. d. clayton r.,1,1297,2453
18188,malpani r.,baihly j. d.,malpani r. baihly j. d.,1,1027,1297
18189,malpani r.,altman r.,malpani r. altman r.,1,1027,734
18190,malpani r.,lindsay g.,malpani r. lindsay g.,1,1027,1420
18191,malpani r.,clayton r.,malpani r. clayton r.,1,1027,2453
18192,altman r.,baihly j. d.,altman r. baihly j. d.,1,734,1297
18193,altman r.,malpani r.,altman r. malpani r.,1,734,1027
18194,altman r.,lindsay g.,altman r. lindsay g.,1,734,1420
18195,altman r.,clayton r.,altman r. clayton r.,1,734,2453
18196,lindsay g.,baihly j. d.,lindsay g. baihly j. d.,1,1420,1297
18197,lindsay g.,malpani r.,lindsay g. malpani r.,1,1420,1027
18198,lindsay g.,altman r.,lindsay g. altman r.,1,1420,734
18199,lindsay g.,clayton r.,lindsay g. clayton r.,1,1420,2453
18200,clayton r.,baihly j. d.,clayton r. baihly j. d.,1,2453,1297
18201,clayton r.,malpani r.,clayton r. malpani r.,1,2453,1027
18202,clayton r.,altman r.,clayton r. altman r.,1,2453,734
18203,clayton r.,lindsay g.,clayton r. lindsay g.,1,2453,1420
18204,herwanger jorg v.,bottrill andrew d.,herwanger jorg v. bottrill andrew d.,1,1647,1200
18205,herwanger jorg v.,mildren scott d.,herwanger jorg v. mildren scott d.,1,1647,2160
18206,bottrill andrew d.,herwanger jorg v.,bottrill andrew d. herwanger jorg v.,1,1200,1647
18179,swanson john,merletti german,swanson john merletti german,1,316,2035
18177,swanson john,gil ivan,swanson john gil ivan,1,316,905
18148,miller raymond,cadwallader stephan,miller raymond cadwallader stephan,1,8,1783
18176,swanson john,graff mitchell,swanson john graff mitchell,1,316,918
18149,miller raymond,wampler jeff,miller raymond wampler jeff,1,8,1662
18150,miller raymond,sun tie,miller raymond sun tie,1,8,2407
18151,miller raymond,sebastian herb,miller raymond sebastian herb,1,8,2101
18152,miller raymond,graff mitchell,miller raymond graff mitchell,1,8,918
18153,miller raymond,gil ivan,miller raymond gil ivan,1,8,905
18154,miller raymond,patel hemali,miller raymond patel hemali,1,8,510
18155,miller raymond,merletti german,miller raymond merletti german,1,8,2035
18156,miller raymond,spain david,miller raymond spain david,1,8,3072
18157,miller raymond,lowrey terry,miller raymond lowrey terry,1,8,437
18158,miller raymond,hadden joram,miller raymond hadden joram,1,8,1501
18159,miller raymond,swanson john,miller raymond swanson john,1,8,316
18160,hadden joram,cadwallader stephan,hadden joram cadwallader stephan,1,1501,1783
18161,hadden joram,wampler jeff,hadden joram wampler jeff,1,1501,1662
18162,hadden joram,sun tie,hadden joram sun tie,1,1501,2407
18163,hadden joram,sebastian herb,hadden joram sebastian herb,1,1501,2101
18164,hadden joram,graff mitchell,hadden joram graff mitchell,1,1501,918
18165,hadden joram,gil ivan,hadden joram gil ivan,1,1501,905
18166,hadden joram,patel hemali,hadden joram patel hemali,1,1501,510
18167,hadden joram,merletti german,hadden joram merletti german,1,1501,2035
18168,hadden joram,spain david,hadden joram spain david,1,1501,3072
18169,hadden joram,lowrey terry,hadden joram lowrey terry,1,1501,437
18170,hadden joram,miller raymond,hadden joram miller raymond,1,1501,8
18171,hadden joram,swanson john,hadden joram swanson john,1,1501,316
18172,swanson john,cadwallader stephan,swanson john cadwallader stephan,1,316,1783
18173,swanson john,wampler jeff,swanson john wampler jeff,1,316,1662
18174,swanson john,sun tie,swanson john sun tie,1,316,2407
18175,swanson john,sebastian herb,swanson john sebastian herb,1,316,2101
18014,orangi a.,nagarajan n. r.,orangi a. nagarajan n. r.,1,1168,791
18012,forrest james,loughry* donny,forrest james loughry* donny,1,2068,1365
17879,russell s. duffy,rodriguez alejandro,russell s. duffy rodriguez alejandro,1,2302,808
17914,mccarty reid s.,gil jose,mccarty reid s. gil jose,1,1290,3263
17916,baycroft perry,austin jack w.,baycroft perry austin jack w.,1,1980,988
17917,baycroft perry,elrafie emad a.,baycroft perry elrafie emad a.,1,1980,1237
17918,baycroft perry,vassilellis george,baycroft perry vassilellis george,1,1980,2145
17919,baycroft perry,russell s. duffy,baycroft perry russell s. duffy,1,1980,2302
17920,baycroft perry,rodriguez alejandro,baycroft perry rodriguez alejandro,1,1980,808
17921,baycroft perry,grood rudy de,baycroft perry grood rudy de,1,1980,685
17922,baycroft perry,gil jose,baycroft perry gil jose,1,1980,3263
17923,baycroft perry,mccarty reid s.,baycroft perry mccarty reid s.,1,1980,1290
17924,mittal rohit,oruganti yagnadeepika,mittal rohit oruganti yagnadeepika,1,185,63
17925,mittal rohit,mcburney cameron,mittal rohit mcburney cameron,1,185,1328
17926,oruganti yagnadeepika,mittal rohit,oruganti yagnadeepika mittal rohit,1,63,185
17927,oruganti yagnadeepika,mcburney cameron,oruganti yagnadeepika mcburney cameron,1,63,1328
17928,mcburney cameron,mittal rohit,mcburney cameron mittal rohit,1,1328,185
17929,mcburney cameron,oruganti yagnadeepika,mcburney cameron oruganti yagnadeepika,1,1328,63
17932,vassilellis george,austin jack,vassilellis george austin jack,1,2145,475
17933,vassilellis george,ozgen chet,vassilellis george ozgen chet,1,2145,1110
17936,elrafie emad a.,austin jack,elrafie emad a. austin jack,1,1237,475
17937,elrafie emad a.,ozgen chet,elrafie emad a. ozgen chet,1,1237,1110
17940,russell s. duffy,austin jack,russell s. duffy austin jack,1,2302,475
17941,russell s. duffy,ozgen chet,russell s. duffy ozgen chet,1,2302,1110
17942,austin jack,vassilellis george,austin jack vassilellis george,1,475,2145
17943,austin jack,elrafie emad a.,austin jack elrafie emad a.,1,475,1237
17944,austin jack,russell s. duffy,austin jack russell s. duffy,1,475,2302
17945,austin jack,ozgen chet,austin jack ozgen chet,1,475,1110
17946,ozgen chet,vassilellis george,ozgen chet vassilellis george,1,1110,2145
17947,ozgen chet,elrafie emad a.,ozgen chet elrafie emad a.,1,1110,1237
17948,ozgen chet,russell s. duffy,ozgen chet russell s. duffy,1,1110,2302
17915,mccarty reid s.,baycroft perry,mccarty reid s. baycroft perry,1,1290,1980
17913,mccarty reid s.,grood rudy de,mccarty reid s. grood rudy de,1,1290,685
17950,pirie i.,koepsell r.,pirie i. koepsell r.,1,238,1077
17912,mccarty reid s.,rodriguez alejandro,mccarty reid s. rodriguez alejandro,1,1290,808
17880,russell s. duffy,grood rudy de,russell s. duffy grood rudy de,1,2302,685
17881,russell s. duffy,gil jose,russell s. duffy gil jose,1,2302,3263
17883,russell s. duffy,baycroft perry,russell s. duffy baycroft perry,1,2302,1980
17884,rodriguez alejandro,austin jack w.,rodriguez alejandro austin jack w.,1,808,988
17885,rodriguez alejandro,elrafie emad a.,rodriguez alejandro elrafie emad a.,1,808,1237
17886,rodriguez alejandro,vassilellis george,rodriguez alejandro vassilellis george,1,808,2145
17887,rodriguez alejandro,russell s. duffy,rodriguez alejandro russell s. duffy,1,808,2302
17888,rodriguez alejandro,grood rudy de,rodriguez alejandro grood rudy de,1,808,685
17889,rodriguez alejandro,gil jose,rodriguez alejandro gil jose,1,808,3263
17890,rodriguez alejandro,mccarty reid s.,rodriguez alejandro mccarty reid s.,1,808,1290
17891,rodriguez alejandro,baycroft perry,rodriguez alejandro baycroft perry,1,808,1980
17892,grood rudy de,austin jack w.,grood rudy de austin jack w.,1,685,988
17893,grood rudy de,elrafie emad a.,grood rudy de elrafie emad a.,1,685,1237
17894,grood rudy de,vassilellis george,grood rudy de vassilellis george,1,685,2145
17895,grood rudy de,russell s. duffy,grood rudy de russell s. duffy,1,685,2302
17896,grood rudy de,rodriguez alejandro,grood rudy de rodriguez alejandro,1,685,808
17897,grood rudy de,gil jose,grood rudy de gil jose,1,685,3263
17898,grood rudy de,mccarty reid s.,grood rudy de mccarty reid s.,1,685,1290
17899,grood rudy de,baycroft perry,grood rudy de baycroft perry,1,685,1980
17900,gil jose,austin jack w.,gil jose austin jack w.,1,3263,988
17901,gil jose,elrafie emad a.,gil jose elrafie emad a.,1,3263,1237
17902,gil jose,vassilellis george,gil jose vassilellis george,1,3263,2145
17903,gil jose,russell s. duffy,gil jose russell s. duffy,1,3263,2302
17904,gil jose,rodriguez alejandro,gil jose rodriguez alejandro,1,3263,808
17905,gil jose,grood rudy de,gil jose grood rudy de,1,3263,685
17906,gil jose,mccarty reid s.,gil jose mccarty reid s.,1,3263,1290
17907,gil jose,baycroft perry,gil jose baycroft perry,1,3263,1980
17949,ozgen chet,austin jack,ozgen chet austin jack,1,1110,475
17951,pirie i.,zhou m.,pirie i. zhou m.,1,238,1738
18011,epps david,forrest james,epps david forrest james,1,3279,2068
17982,berard t.,channa s.,berard t. channa s.,1,3207,382
17984,berard t.,dupuis b.,berard t. dupuis b.,1,3207,1319
17985,channa s.,pirie i.,channa s. pirie i.,1,382,238
17986,channa s.,koepsell r.,channa s. koepsell r.,1,382,1077
17987,channa s.,zhou m.,channa s. zhou m.,1,382,1738
17988,channa s.,yunuskhojayev a.,channa s. yunuskhojayev a.,1,382,464
17989,channa s.,berard t.,channa s. berard t.,1,382,3207
17990,channa s.,martinez g.,channa s. martinez g.,1,382,956
17991,channa s.,dupuis b.,channa s. dupuis b.,1,382,1319
17992,martinez g.,pirie i.,martinez g. pirie i.,1,956,238
17993,martinez g.,koepsell r.,martinez g. koepsell r.,1,956,1077
17994,martinez g.,zhou m.,martinez g. zhou m.,1,956,1738
17995,martinez g.,yunuskhojayev a.,martinez g. yunuskhojayev a.,1,956,464
17996,martinez g.,berard t.,martinez g. berard t.,1,956,3207
17997,martinez g.,channa s.,martinez g. channa s.,1,956,382
17998,martinez g.,dupuis b.,martinez g. dupuis b.,1,956,1319
17999,dupuis b.,pirie i.,dupuis b. pirie i.,1,1319,238
18000,dupuis b.,koepsell r.,dupuis b. koepsell r.,1,1319,1077
18001,dupuis b.,zhou m.,dupuis b. zhou m.,1,1319,1738
18002,dupuis b.,yunuskhojayev a.,dupuis b. yunuskhojayev a.,1,1319,464
18003,dupuis b.,berard t.,dupuis b. berard t.,1,1319,3207
18004,dupuis b.,channa s.,dupuis b. channa s.,1,1319,382
18005,dupuis b.,martinez g.,dupuis b. martinez g.,1,1319,956
18006,quintero* jorge,devegowda deepak,quintero* jorge devegowda deepak,1,473,1444
18007,devegowda deepak,quintero* jorge,devegowda deepak quintero* jorge,1,1444,473
18008,loughry* donny,epps david,loughry* donny epps david,1,1365,3279
18009,loughry* donny,forrest james,loughry* donny forrest james,1,1365,2068
18010,epps david,loughry* donny,epps david loughry* donny,1,3279,1365
17983,berard t.,martinez g.,berard t. martinez g.,1,3207,956
17981,berard t.,yunuskhojayev a.,berard t. yunuskhojayev a.,1,3207,464
17952,pirie i.,yunuskhojayev a.,pirie i. yunuskhojayev a.,1,238,464
17980,berard t.,zhou m.,berard t. zhou m.,1,3207,1738
17953,pirie i.,berard t.,pirie i. berard t.,1,238,3207
17954,pirie i.,channa s.,pirie i. channa s.,1,238,382
17955,pirie i.,martinez g.,pirie i. martinez g.,1,238,956
17956,pirie i.,dupuis b.,pirie i. dupuis b.,1,238,1319
17957,koepsell r.,pirie i.,koepsell r. pirie i.,1,1077,238
17958,koepsell r.,zhou m.,koepsell r. zhou m.,1,1077,1738
17959,koepsell r.,yunuskhojayev a.,koepsell r. yunuskhojayev a.,1,1077,464
17960,koepsell r.,berard t.,koepsell r. berard t.,1,1077,3207
17961,koepsell r.,channa s.,koepsell r. channa s.,1,1077,382
17962,koepsell r.,martinez g.,koepsell r. martinez g.,1,1077,956
17963,koepsell r.,dupuis b.,koepsell r. dupuis b.,1,1077,1319
17964,zhou m.,pirie i.,zhou m. pirie i.,1,1738,238
17965,zhou m.,koepsell r.,zhou m. koepsell r.,1,1738,1077
17966,zhou m.,yunuskhojayev a.,zhou m. yunuskhojayev a.,1,1738,464
17967,zhou m.,berard t.,zhou m. berard t.,1,1738,3207
17968,zhou m.,channa s.,zhou m. channa s.,1,1738,382
17969,zhou m.,martinez g.,zhou m. martinez g.,1,1738,956
17970,zhou m.,dupuis b.,zhou m. dupuis b.,1,1738,1319
17971,yunuskhojayev a.,pirie i.,yunuskhojayev a. pirie i.,1,464,238
17972,yunuskhojayev a.,koepsell r.,yunuskhojayev a. koepsell r.,1,464,1077
17973,yunuskhojayev a.,zhou m.,yunuskhojayev a. zhou m.,1,464,1738
17974,yunuskhojayev a.,berard t.,yunuskhojayev a. berard t.,1,464,3207
17975,yunuskhojayev a.,channa s.,yunuskhojayev a. channa s.,1,464,382
17976,yunuskhojayev a.,martinez g.,yunuskhojayev a. martinez g.,1,464,956
17977,yunuskhojayev a.,dupuis b.,yunuskhojayev a. dupuis b.,1,464,1319
17978,berard t.,pirie i.,berard t. pirie i.,1,3207,238
17979,berard t.,koepsell r.,berard t. koepsell r.,1,3207,1077
16373,pan j.,shi p.,pan j. shi p.,1,1921,2886
16370,shi p.,pan j.,shi p. pan j.,1,2886,1921
14206,blanco martin l.,battistelli a.,blanco martin l. battistelli a.,1,1615,1922
14932,johnson s.,savitski a. a.,johnson s. savitski a. a.,1,3039,1173
14919,aarons l. r.,sherman c. s.,aarons l. r. sherman c. s.,1,237,2975
14920,aarons l. r.,morris j. p.,aarons l. r. morris j. p.,1,237,2900
14921,aarons l. r.,johnson s.,aarons l. r. johnson s.,1,237,3039
14922,aarons l. r.,savitski a. a.,aarons l. r. savitski a. a.,1,237,1173
14923,aarons l. r.,geilikman m. b.,aarons l. r. geilikman m. b.,1,237,282
14924,morris j. p.,sherman c. s.,morris j. p. sherman c. s.,1,2900,2975
14925,morris j. p.,aarons l. r.,morris j. p. aarons l. r.,1,2900,237
14926,morris j. p.,johnson s.,morris j. p. johnson s.,1,2900,3039
14927,morris j. p.,savitski a. a.,morris j. p. savitski a. a.,1,2900,1173
14928,morris j. p.,geilikman m. b.,morris j. p. geilikman m. b.,1,2900,282
14929,johnson s.,sherman c. s.,johnson s. sherman c. s.,1,3039,2975
14930,johnson s.,aarons l. r.,johnson s. aarons l. r.,1,3039,237
14931,johnson s.,morris j. p.,johnson s. morris j. p.,1,3039,2900
14933,johnson s.,geilikman m. b.,johnson s. geilikman m. b.,1,3039,282
15038,dangla p.,vandamme m.,dangla p. vandamme m.,1,807,1362
14934,savitski a. a.,sherman c. s.,savitski a. a. sherman c. s.,1,1173,2975
14935,savitski a. a.,aarons l. r.,savitski a. a. aarons l. r.,1,1173,237
14936,savitski a. a.,morris j. p.,savitski a. a. morris j. p.,1,1173,2900
