,source,target,total,count,source_num,target_num
2082,sinha saurabh,pires de lima rafael,sinha saurabh pires de lima rafael,1,1856,1055
2083,sinha saurabh,verma sumit,sinha saurabh verma sumit,1,1856,2930
2085,marfurt kurt j.,devegowda deepak,marfurt kurt j. devegowda deepak,1,1912,1494
2086,marfurt kurt j.,pires de lima rafael,marfurt kurt j. pires de lima rafael,1,1912,1055
2087,marfurt kurt j.,verma sumit,marfurt kurt j. verma sumit,1,1912,2930
2088,devegowda deepak,sinha saurabh,devegowda deepak sinha saurabh,1,1494,1856
2089,devegowda deepak,marfurt kurt j.,devegowda deepak marfurt kurt j.,1,1494,1912
2090,devegowda deepak,pires de lima rafael,devegowda deepak pires de lima rafael,1,1494,1055
2091,devegowda deepak,verma sumit,devegowda deepak verma sumit,1,1494,2930
2092,pires de lima rafael,sinha saurabh,pires de lima rafael sinha saurabh,1,1055,1856
2093,pires de lima rafael,marfurt kurt j.,pires de lima rafael marfurt kurt j.,1,1055,1912
2094,pires de lima rafael,devegowda deepak,pires de lima rafael devegowda deepak,1,1055,1494
2095,pires de lima rafael,verma sumit,pires de lima rafael verma sumit,1,1055,2930
2096,verma sumit,sinha saurabh,verma sumit sinha saurabh,1,2930,1856
2097,verma sumit,marfurt kurt j.,verma sumit marfurt kurt j.,1,2930,1912
2098,verma sumit,devegowda deepak,verma sumit devegowda deepak,1,2930,1494
2099,verma sumit,pires de lima rafael,verma sumit pires de lima rafael,1,2930,1055
2100,jiang tongwen,zhang hui,jiang tongwen zhang hui,1,17,1461
2133,sultan abdullah,sonnenthal eric,sultan abdullah sonnenthal eric,1,667,295
2134,sonnenthal eric,mahrous mohamed,sonnenthal eric mahrous mohamed,1,295,897
2135,sonnenthal eric,sultan abdullah,sonnenthal eric sultan abdullah,1,295,667
2168,hille l. t.,lien m.,hille l. t. lien m.,1,2488,1324
2170,hille l. t.,ruiz h.,hille l. t. ruiz h.,1,2488,3132
2171,hille l. t.,vatshelle m.,hille l. t. vatshelle m.,1,2488,1319
2172,lien m.,agersborg r.,lien m. agersborg r.,1,1324,284
2173,lien m.,hille l. t.,lien m. hille l. t.,1,1324,2488
2174,lien m.,lindgard j. e.,lien m. lindgard j. e.,1,1324,2244
2175,lien m.,ruiz h.,lien m. ruiz h.,1,1324,3132
2176,lien m.,vatshelle m.,lien m. vatshelle m.,1,1324,1319
2177,lindgard j. e.,agersborg r.,lindgard j. e. agersborg r.,1,2244,284
2178,lindgard j. e.,hille l. t.,lindgard j. e. hille l. t.,1,2244,2488
2179,lindgard j. e.,lien m.,lindgard j. e. lien m.,1,2244,1324
2180,lindgard j. e.,ruiz h.,lindgard j. e. ruiz h.,1,2244,3132
2181,lindgard j. e.,vatshelle m.,lindgard j. e. vatshelle m.,1,2244,1319
2182,ruiz h.,agersborg r.,ruiz h. agersborg r.,1,3132,284
2183,ruiz h.,hille l. t.,ruiz h. hille l. t.,1,3132,2488
2184,ruiz h.,lien m.,ruiz h. lien m.,1,3132,1324
2185,ruiz h.,lindgard j. e.,ruiz h. lindgard j. e.,1,3132,2244
2186,ruiz h.,vatshelle m.,ruiz h. vatshelle m.,1,3132,1319
2187,vatshelle m.,agersborg r.,vatshelle m. agersborg r.,1,1319,284
2188,vatshelle m.,hille l. t.,vatshelle m. hille l. t.,1,1319,2488
2189,vatshelle m.,lien m.,vatshelle m. lien m.,1,1319,1324
2190,vatshelle m.,lindgard j. e.,vatshelle m. lindgard j. e.,1,1319,2244
2191,vatshelle m.,ruiz h.,vatshelle m. ruiz h.,1,1319,3132
2194,xu tao,lindsay garrett,xu tao lindsay garrett,1,1399,948
2195,xu tao,baihly jason,xu tao baihly jason,1,1399,1959
2196,xu tao,ejofodomi efe,xu tao ejofodomi efe,1,1399,1886
2197,xu tao,malpani raj,xu tao malpani raj,1,1399,1698
2198,xu tao,shan dan,xu tao shan dan,1,1399,2170
2169,hille l. t.,lindgard j. e.,hille l. t. lindgard j. e.,1,2488,2244
2167,hille l. t.,agersborg r.,hille l. t. agersborg r.,1,2488,284
2136,gao c.,gray k. e.,gao c. gray k. e.,1,1357,2348
2166,agersborg r.,vatshelle m.,agersborg r. vatshelle m.,1,284,1319
2137,gray k. e.,gao c.,gray k. e. gao c.,1,2348,1357
2138,shokri a. rangriz,chalaturnyk r. j.,shokri a. rangriz chalaturnyk r. j.,1,2431,1335
2139,shokri a. rangriz,bearinger d.,shokri a. rangriz bearinger d.,1,2431,2795
2140,shokri a. rangriz,virues c.,shokri a. rangriz virues c.,1,2431,1306
2141,shokri a. rangriz,lehmann j.,shokri a. rangriz lehmann j.,1,2431,2274
2142,chalaturnyk r. j.,shokri a. rangriz,chalaturnyk r. j. shokri a. rangriz,1,1335,2431
2143,chalaturnyk r. j.,bearinger d.,chalaturnyk r. j. bearinger d.,1,1335,2795
2144,chalaturnyk r. j.,virues c.,chalaturnyk r. j. virues c.,1,1335,1306
2145,chalaturnyk r. j.,lehmann j.,chalaturnyk r. j. lehmann j.,1,1335,2274
2146,bearinger d.,shokri a. rangriz,bearinger d. shokri a. rangriz,1,2795,2431
2147,bearinger d.,chalaturnyk r. j.,bearinger d. chalaturnyk r. j.,1,2795,1335
2148,bearinger d.,virues c.,bearinger d. virues c.,1,2795,1306
2149,bearinger d.,lehmann j.,bearinger d. lehmann j.,1,2795,2274
2150,virues c.,shokri a. rangriz,virues c. shokri a. rangriz,1,1306,2431
2151,virues c.,chalaturnyk r. j.,virues c. chalaturnyk r. j.,1,1306,1335
2152,virues c.,bearinger d.,virues c. bearinger d.,1,1306,2795
2153,virues c.,lehmann j.,virues c. lehmann j.,1,1306,2274
2154,lehmann j.,shokri a. rangriz,lehmann j. shokri a. rangriz,1,2274,2431
2155,lehmann j.,chalaturnyk r. j.,lehmann j. chalaturnyk r. j.,1,2274,1335
2156,lehmann j.,bearinger d.,lehmann j. bearinger d.,1,2274,2795
2157,lehmann j.,virues c.,lehmann j. virues c.,1,2274,1306
2160,liu g.,ehlig-economides c.,liu g. ehlig-economides c.,1,331,1261
2161,ehlig-economides c.,liu g.,ehlig-economides c. liu g.,1,1261,331
2162,agersborg r.,hille l. t.,agersborg r. hille l. t.,1,284,2488
2163,agersborg r.,lien m.,agersborg r. lien m.,1,284,1324
2164,agersborg r.,lindgard j. e.,agersborg r. lindgard j. e.,1,284,2244
2165,agersborg r.,ruiz h.,agersborg r. ruiz h.,1,284,3132
2336,al-maqsseed n.,anthony e.,al-maqsseed n. anthony e.,1,3155,1881
2338,al-maqsseed n.,areekat m.,al-maqsseed n. areekat m.,1,3155,2911
2606,rojas f.,borges s.,rojas f. borges s.,1,655,3007
2529,dwi kurniadi s.,ishteiwy o.,dwi kurniadi s. ishteiwy o.,1,192,2880
2511,al manji a.,rylance m.,al manji a. rylance m.,1,766,2097
2512,al manji a.,al shueili a.,al manji a. al shueili a.,1,766,1812
2513,al manji a.,ishteiwy o.,al manji a. ishteiwy o.,1,766,2880
2516,al manji a.,dwi kurniadi s.,al manji a. dwi kurniadi s.,1,766,192
2517,al manji a.,bruseth e.,al manji a. bruseth e.,1,766,1496
2519,dawson w.,rylance m.,dawson w. rylance m.,1,122,2097
2520,dawson w.,al shueili a.,dawson w. al shueili a.,1,122,1812
2521,dawson w.,ishteiwy o.,dawson w. ishteiwy o.,1,122,2880
2524,dawson w.,dwi kurniadi s.,dawson w. dwi kurniadi s.,1,122,192
2525,dawson w.,bruseth e.,dawson w. bruseth e.,1,122,1496
2526,dwi kurniadi s.,casero a.,dwi kurniadi s. casero a.,1,192,2591
2527,dwi kurniadi s.,rylance m.,dwi kurniadi s. rylance m.,1,192,2097
2528,dwi kurniadi s.,al shueili a.,dwi kurniadi s. al shueili a.,1,192,1812
2530,dwi kurniadi s.,white d.,dwi kurniadi s. white d.,1,192,423
2471,casero a.,al shueili a.,casero a. al shueili a.,1,2591,1812
2531,dwi kurniadi s.,al manji a.,dwi kurniadi s. al manji a.,1,192,766
2532,dwi kurniadi s.,dawson w.,dwi kurniadi s. dawson w.,1,192,122
2533,dwi kurniadi s.,bruseth e.,dwi kurniadi s. bruseth e.,1,192,1496
2534,bruseth e.,casero a.,bruseth e. casero a.,1,1496,2591
2535,bruseth e.,rylance m.,bruseth e. rylance m.,1,1496,2097
2536,bruseth e.,al shueili a.,bruseth e. al shueili a.,1,1496,1812
2537,bruseth e.,ishteiwy o.,bruseth e. ishteiwy o.,1,1496,2880
2538,bruseth e.,white d.,bruseth e. white d.,1,1496,423
2539,bruseth e.,al manji a.,bruseth e. al manji a.,1,1496,766
2540,bruseth e.,dawson w.,bruseth e. dawson w.,1,1496,122
2541,bruseth e.,dwi kurniadi s.,bruseth e. dwi kurniadi s.,1,1496,192
2542,"phillips anthony,",stefanik thomas m.,"phillips anthony, stefanik thomas m.",1,2768,602
2543,stefanik thomas m.,"phillips anthony,","stefanik thomas m. phillips anthony,",1,602,2768
2509,white d.,bruseth e.,white d. bruseth e.,1,423,1496
2508,white d.,dwi kurniadi s.,white d. dwi kurniadi s.,1,423,192
2505,white d.,ishteiwy o.,white d. ishteiwy o.,1,423,2880
2504,white d.,al shueili a.,white d. al shueili a.,1,423,1812
2476,casero a.,dwi kurniadi s.,casero a. dwi kurniadi s.,1,2591,192
2477,casero a.,bruseth e.,casero a. bruseth e.,1,2591,1496
2478,rylance m.,casero a.,rylance m. casero a.,1,2097,2591
2479,rylance m.,al shueili a.,rylance m. al shueili a.,1,2097,1812
2480,rylance m.,ishteiwy o.,rylance m. ishteiwy o.,1,2097,2880
2481,rylance m.,white d.,rylance m. white d.,1,2097,423
2482,rylance m.,al manji a.,rylance m. al manji a.,1,2097,766
2483,rylance m.,dawson w.,rylance m. dawson w.,1,2097,122
2484,rylance m.,dwi kurniadi s.,rylance m. dwi kurniadi s.,1,2097,192
2485,rylance m.,bruseth e.,rylance m. bruseth e.,1,2097,1496
2486,al shueili a.,casero a.,al shueili a. casero a.,1,1812,2591
2487,al shueili a.,rylance m.,al shueili a. rylance m.,1,1812,2097
2488,al shueili a.,ishteiwy o.,al shueili a. ishteiwy o.,1,1812,2880
2489,al shueili a.,white d.,al shueili a. white d.,1,1812,423
2490,al shueili a.,al manji a.,al shueili a. al manji a.,1,1812,766
2491,al shueili a.,dawson w.,al shueili a. dawson w.,1,1812,122
2492,al shueili a.,dwi kurniadi s.,al shueili a. dwi kurniadi s.,1,1812,192
2493,al shueili a.,bruseth e.,al shueili a. bruseth e.,1,1812,1496
2494,ishteiwy o.,casero a.,ishteiwy o. casero a.,1,2880,2591
2495,ishteiwy o.,rylance m.,ishteiwy o. rylance m.,1,2880,2097
2496,ishteiwy o.,al shueili a.,ishteiwy o. al shueili a.,1,2880,1812
2497,ishteiwy o.,white d.,ishteiwy o. white d.,1,2880,423
2498,ishteiwy o.,al manji a.,ishteiwy o. al manji a.,1,2880,766
2499,ishteiwy o.,dawson w.,ishteiwy o. dawson w.,1,2880,122
2500,ishteiwy o.,dwi kurniadi s.,ishteiwy o. dwi kurniadi s.,1,2880,192
2501,ishteiwy o.,bruseth e.,ishteiwy o. bruseth e.,1,2880,1496
2503,white d.,rylance m.,white d. rylance m.,1,423,2097
2544,soto b.,neyra o.,soto b. neyra o.,1,2194,1958
2545,soto b.,rojas c.,soto b. rojas c.,1,2194,1492
2546,soto b.,caro j. c.,soto b. caro j. c.,1,2194,2715
2577,caro j. c.,soto b.,caro j. c. soto b.,1,2715,2194
2579,caro j. c.,rojas c.,caro j. c. rojas c.,1,2715,1492
2580,caro j. c.,garcia s.,caro j. c. garcia s.,1,2715,3161
2581,caro j. c.,rojas f.,caro j. c. rojas f.,1,2715,655
2582,caro j. c.,vera c.,caro j. c. vera c.,1,2715,2951
2583,caro j. c.,deplaude o.,caro j. c. deplaude o.,1,2715,375
2584,caro j. c.,borges s.,caro j. c. borges s.,1,2715,3007
2585,caro j. c.,cortes i.,caro j. c. cortes i.,1,2715,407
2586,caro j. c.,contreras j. r.,caro j. c. contreras j. r.,1,2715,2750
2587,caro j. c.,villar v.,caro j. c. villar v.,1,2715,2652
2588,garcia s.,soto b.,garcia s. soto b.,1,3161,2194
2589,garcia s.,neyra o.,garcia s. neyra o.,1,3161,1958
2590,garcia s.,rojas c.,garcia s. rojas c.,1,3161,1492
2591,garcia s.,caro j. c.,garcia s. caro j. c.,1,3161,2715
2592,garcia s.,rojas f.,garcia s. rojas f.,1,3161,655
2593,garcia s.,vera c.,garcia s. vera c.,1,3161,2951
2594,garcia s.,deplaude o.,garcia s. deplaude o.,1,3161,375
2595,garcia s.,borges s.,garcia s. borges s.,1,3161,3007
2596,garcia s.,cortes i.,garcia s. cortes i.,1,3161,407
2597,garcia s.,contreras j. r.,garcia s. contreras j. r.,1,3161,2750
2598,garcia s.,villar v.,garcia s. villar v.,1,3161,2652
2599,rojas f.,soto b.,rojas f. soto b.,1,655,2194
2600,rojas f.,neyra o.,rojas f. neyra o.,1,655,1958
2601,rojas f.,rojas c.,rojas f. rojas c.,1,655,1492
2602,rojas f.,caro j. c.,rojas f. caro j. c.,1,655,2715
2603,rojas f.,garcia s.,rojas f. garcia s.,1,655,3161
2604,rojas f.,vera c.,rojas f. vera c.,1,655,2951
2605,rojas f.,deplaude o.,rojas f. deplaude o.,1,655,375
2578,caro j. c.,neyra o.,caro j. c. neyra o.,1,2715,1958
2576,rojas c.,villar v.,rojas c. villar v.,1,1492,2652
2547,soto b.,garcia s.,soto b. garcia s.,1,2194,3161
2575,rojas c.,contreras j. r.,rojas c. contreras j. r.,1,1492,2750
2548,soto b.,rojas f.,soto b. rojas f.,1,2194,655
2549,soto b.,vera c.,soto b. vera c.,1,2194,2951
2550,soto b.,deplaude o.,soto b. deplaude o.,1,2194,375
2551,soto b.,borges s.,soto b. borges s.,1,2194,3007
2552,soto b.,cortes i.,soto b. cortes i.,1,2194,407
2553,soto b.,contreras j. r.,soto b. contreras j. r.,1,2194,2750
2554,soto b.,villar v.,soto b. villar v.,1,2194,2652
2555,neyra o.,soto b.,neyra o. soto b.,1,1958,2194
2556,neyra o.,rojas c.,neyra o. rojas c.,1,1958,1492
2557,neyra o.,caro j. c.,neyra o. caro j. c.,1,1958,2715
2558,neyra o.,garcia s.,neyra o. garcia s.,1,1958,3161
2559,neyra o.,rojas f.,neyra o. rojas f.,1,1958,655
2560,neyra o.,vera c.,neyra o. vera c.,1,1958,2951
2561,neyra o.,deplaude o.,neyra o. deplaude o.,1,1958,375
2562,neyra o.,borges s.,neyra o. borges s.,1,1958,3007
2563,neyra o.,cortes i.,neyra o. cortes i.,1,1958,407
2564,neyra o.,contreras j. r.,neyra o. contreras j. r.,1,1958,2750
2565,neyra o.,villar v.,neyra o. villar v.,1,1958,2652
2566,rojas c.,soto b.,rojas c. soto b.,1,1492,2194
2567,rojas c.,neyra o.,rojas c. neyra o.,1,1492,1958
2568,rojas c.,caro j. c.,rojas c. caro j. c.,1,1492,2715
2569,rojas c.,garcia s.,rojas c. garcia s.,1,1492,3161
2570,rojas c.,rojas f.,rojas c. rojas f.,1,1492,655
2571,rojas c.,vera c.,rojas c. vera c.,1,1492,2951
2572,rojas c.,deplaude o.,rojas c. deplaude o.,1,1492,375
2573,rojas c.,borges s.,rojas c. borges s.,1,1492,3007
2574,rojas c.,cortes i.,rojas c. cortes i.,1,1492,407
2472,casero a.,ishteiwy o.,casero a. ishteiwy o.,1,2591,2880
2470,casero a.,rylance m.,casero a. rylance m.,1,2591,2097
2339,areekat m.,anthony e.,areekat m. anthony e.,1,2911,1881
2384,morgan eugene,udegbe egbadon,morgan eugene udegbe egbadon,1,693,3219
2371,sun kewen,bui nghia,sun kewen bui nghia,1,1785,1255
2372,sun kewen,samuel robello,sun kewen samuel robello,1,1785,2553
2373,wu lingyun,sun kewen,wu lingyun sun kewen,1,1839,1785
2374,wu lingyun,bui nghia,wu lingyun bui nghia,1,1839,1255
2375,wu lingyun,samuel robello,wu lingyun samuel robello,1,1839,2553
2376,bui nghia,sun kewen,bui nghia sun kewen,1,1255,1785
2377,bui nghia,wu lingyun,bui nghia wu lingyun,1,1255,1839
2378,bui nghia,samuel robello,bui nghia samuel robello,1,1255,2553
2379,samuel robello,sun kewen,samuel robello sun kewen,1,2553,1785
2380,samuel robello,wu lingyun,samuel robello wu lingyun,1,2553,1839
2381,samuel robello,bui nghia,samuel robello bui nghia,1,2553,1255
2382,udegbe egbadon,morgan eugene,udegbe egbadon morgan eugene,1,3219,693
2383,udegbe egbadon,srinivasan sanjay,udegbe egbadon srinivasan sanjay,1,3219,1368
2385,morgan eugene,srinivasan sanjay,morgan eugene srinivasan sanjay,1,693,1368
2469,copeland dylan,cruz leonardo,copeland dylan cruz leonardo,1,3136,1893
2386,srinivasan sanjay,udegbe egbadon,srinivasan sanjay udegbe egbadon,1,1368,3219
2387,srinivasan sanjay,morgan eugene,srinivasan sanjay morgan eugene,1,1368,693
2388,jin guodong,ali syed shujath,jin guodong ali syed shujath,1,190,319
2389,jin guodong,muqtadir arqam,jin guodong muqtadir arqam,1,190,902
2390,jin guodong,hussaini syed rizwanullah,jin guodong hussaini syed rizwanullah,1,190,321
2391,jin guodong,nair asok,jin guodong nair asok,1,190,2749
2392,jin guodong,alshanqaiti elham,jin guodong alshanqaiti elham,1,190,1038
2393,jin guodong,khodja mohammed r.,jin guodong khodja mohammed r.,1,190,2852
2394,jin guodong,ali abdul wahab zaki,jin guodong ali abdul wahab zaki,1,190,1204
2395,ali syed shujath,jin guodong,ali syed shujath jin guodong,1,319,190
2396,ali syed shujath,muqtadir arqam,ali syed shujath muqtadir arqam,1,319,902
2397,ali syed shujath,hussaini syed rizwanullah,ali syed shujath hussaini syed rizwanullah,1,319,321
2398,ali syed shujath,nair asok,ali syed shujath nair asok,1,319,2749
2370,sun kewen,wu lingyun,sun kewen wu lingyun,1,1785,1839
2369,retnanto albertus,marongiu-porcu matteo,retnanto albertus marongiu-porcu matteo,1,3275,1373
2368,marongiu-porcu matteo,retnanto albertus,marongiu-porcu matteo retnanto albertus,1,1373,3275
2367,belozerov b. v.,pishchuleva a. v.,belozerov b. v. pishchuleva a. v.,1,2583,2033
2340,areekat m.,elaila s.,areekat m. elaila s.,1,2911,1813
2341,areekat m.,al-maqsseed n.,areekat m. al-maqsseed n.,1,2911,3155
2342,gringarten emmanuel,lecuyer jean daniel,gringarten emmanuel lecuyer jean daniel,1,32,2580
2343,gringarten emmanuel,villarubias elsa,gringarten emmanuel villarubias elsa,1,32,2608
2344,gringarten emmanuel,cosson camille,gringarten emmanuel cosson camille,1,32,750
2345,gringarten emmanuel,li wan-chiu,gringarten emmanuel li wan-chiu,1,32,520
2346,lecuyer jean daniel,gringarten emmanuel,lecuyer jean daniel gringarten emmanuel,1,2580,32
2347,lecuyer jean daniel,villarubias elsa,lecuyer jean daniel villarubias elsa,1,2580,2608
2348,lecuyer jean daniel,cosson camille,lecuyer jean daniel cosson camille,1,2580,750
2349,lecuyer jean daniel,li wan-chiu,lecuyer jean daniel li wan-chiu,1,2580,520
2350,villarubias elsa,gringarten emmanuel,villarubias elsa gringarten emmanuel,1,2608,32
2351,villarubias elsa,lecuyer jean daniel,villarubias elsa lecuyer jean daniel,1,2608,2580
2352,villarubias elsa,cosson camille,villarubias elsa cosson camille,1,2608,750
2353,villarubias elsa,li wan-chiu,villarubias elsa li wan-chiu,1,2608,520
2354,cosson camille,gringarten emmanuel,cosson camille gringarten emmanuel,1,750,32
2355,cosson camille,lecuyer jean daniel,cosson camille lecuyer jean daniel,1,750,2580
2356,cosson camille,villarubias elsa,cosson camille villarubias elsa,1,750,2608
2357,cosson camille,li wan-chiu,cosson camille li wan-chiu,1,750,520
2358,li wan-chiu,gringarten emmanuel,li wan-chiu gringarten emmanuel,1,520,32
2359,li wan-chiu,lecuyer jean daniel,li wan-chiu lecuyer jean daniel,1,520,2580
2360,li wan-chiu,villarubias elsa,li wan-chiu villarubias elsa,1,520,2608
2361,li wan-chiu,cosson camille,li wan-chiu cosson camille,1,520,750
2362,gorbovskaia o. a.,pishchuleva a. v.,gorbovskaia o. a. pishchuleva a. v.,1,2838,2033
2363,gorbovskaia o. a.,belozerov b. v.,gorbovskaia o. a. belozerov b. v.,1,2838,2583
2364,pishchuleva a. v.,gorbovskaia o. a.,pishchuleva a. v. gorbovskaia o. a.,1,2033,2838
2365,pishchuleva a. v.,belozerov b. v.,pishchuleva a. v. belozerov b. v.,1,2033,2583
2366,belozerov b. v.,gorbovskaia o. a.,belozerov b. v. gorbovskaia o. a.,1,2583,2838
2399,ali syed shujath,alshanqaiti elham,ali syed shujath alshanqaiti elham,1,319,1038
2400,ali syed shujath,khodja mohammed r.,ali syed shujath khodja mohammed r.,1,319,2852
2401,ali syed shujath,ali abdul wahab zaki,ali syed shujath ali abdul wahab zaki,1,319,1204
2432,khodja mohammed r.,muqtadir arqam,khodja mohammed r. muqtadir arqam,1,2852,902
2434,khodja mohammed r.,nair asok,khodja mohammed r. nair asok,1,2852,2749
2435,khodja mohammed r.,alshanqaiti elham,khodja mohammed r. alshanqaiti elham,1,2852,1038
2436,khodja mohammed r.,ali abdul wahab zaki,khodja mohammed r. ali abdul wahab zaki,1,2852,1204
2437,ali abdul wahab zaki,jin guodong,ali abdul wahab zaki jin guodong,1,1204,190
2438,ali abdul wahab zaki,ali syed shujath,ali abdul wahab zaki ali syed shujath,1,1204,319
2439,ali abdul wahab zaki,muqtadir arqam,ali abdul wahab zaki muqtadir arqam,1,1204,902
2440,ali abdul wahab zaki,hussaini syed rizwanullah,ali abdul wahab zaki hussaini syed rizwanullah,1,1204,321
2441,ali abdul wahab zaki,nair asok,ali abdul wahab zaki nair asok,1,1204,2749
2442,ali abdul wahab zaki,alshanqaiti elham,ali abdul wahab zaki alshanqaiti elham,1,1204,1038
2443,ali abdul wahab zaki,khodja mohammed r.,ali abdul wahab zaki khodja mohammed r.,1,1204,2852
2446,knobles mark,blake kenyon j.,knobles mark blake kenyon j.,1,1895,1942
2447,knobles mark,fuller michael j.,knobles mark fuller michael j.,1,1895,3157
2448,knobles mark,zaki karim,knobles mark zaki karim,1,1895,1852
2449,blake kenyon j.,knobles mark,blake kenyon j. knobles mark,1,1942,1895
2450,blake kenyon j.,fuller michael j.,blake kenyon j. fuller michael j.,1,1942,3157
2451,blake kenyon j.,zaki karim,blake kenyon j. zaki karim,1,1942,1852
2452,fuller michael j.,knobles mark,fuller michael j. knobles mark,1,3157,1895
2453,fuller michael j.,blake kenyon j.,fuller michael j. blake kenyon j.,1,3157,1942
2454,fuller michael j.,zaki karim,fuller michael j. zaki karim,1,3157,1852
